Дата продажи,Код номенклатуры,sales,returns,net_sales,avg_price
2026-01-11,258834339,3,0.0,3.0,1326.3333333333333
2026-01-11,258836990,44,1.0,43.0,1053.4433333333332
2026-01-11,258836991,6,0.0,6.0,1702.0
2026-01-11,258850894,29,2.0,27.0,666.0110344827586
2026-01-11,262595711,11,1.0,10.0,1116.0
2026-01-11,262595712,2,0.0,2.0,1726.0
2026-01-11,262596137,8,0.0,8.0,1189.0
2026-01-11,262596138,3,1.0,2.0,1665.0
2026-01-11,278278778,11,0.0,11.0,2035.0
2026-01-11,278837827,1,1.0,0.0,980.0
2026-01-11,279005801,1,0.0,1.0,1925.0
2026-01-11,296818633,11,3.0,8.0,1159.0
2026-01-11,300294506,6,1.0,5.0,1500.5
2026-01-11,300294507,4,1.0,3.0,1257.75
2026-01-11,331575070,3,0.0,3.0,882.0
2026-01-11,331575074,4,0.0,4.0,1040.0
2026-01-11,331575075,1,0.0,1.0,1047.0
2026-01-11,337308569,6,0.0,6.0,1510.6866666666665
2026-01-11,366813884,6,0.0,6.0,396.0
2026-01-11,366813891,1,0.0,1.0,429.0
2026-01-11,366813893,2,0.0,2.0,448.0
2026-01-11,366813897,1,0.0,1.0,372.0
2026-01-11,366822992,2,0.0,2.0,399.75
2026-01-11,366822996,4,0.0,4.0,494.7375
2026-01-11,370413854,2,0.0,2.0,926.0
2026-01-11,377242343,1,0.0,1.0,425.0
2026-01-11,377242345,9,0.0,9.0,529.0322222222222
2026-01-11,377242549,1,0.0,1.0,901.46
2026-01-11,384494968,1,0.0,1.0,750.0
2026-01-11,444461581,20,0.0,20.0,1898.8020000000001
2026-01-11,462878720,1,0.0,1.0,740.79
2026-01-11,467007550,2,1.0,1.0,1540.0
2026-01-11,468506772,1,0.0,1.0,1602.0
2026-01-11,468506773,3,0.0,3.0,1785.0
2026-01-11,471342171,4,0.0,4.0,2928.0
2026-01-11,474397318,18,2.0,16.0,1784.9777777777776
2026-01-11,474629420,22,1.0,21.0,1678.6913043478262
2026-01-11,475748707,1,1.0,0.0,1601.0
2026-01-11,475759397,22,2.0,20.0,1724.608695652174
2026-01-11,488493915,1,0.0,1.0,2098.0
2026-01-11,504801009,17,2.0,15.0,950.0
2026-01-11,516856408,26,0.0,26.0,2326.9653846153847
2026-01-11,516856409,2,0.0,2.0,1846.0
2026-01-11,528912182,27,2.0,25.0,1113.9303703703704
2026-01-11,528912186,30,2.0,28.0,1023.3786666666667
2026-01-11,528912198,19,0.0,19.0,536.001052631579
2026-01-11,541096165,1,0.0,1.0,2242.0
2026-01-11,541096166,8,0.0,8.0,2279.9825
2026-01-11,541096167,3,0.0,3.0,1740.0
2026-01-11,549254419,15,0.0,15.0,1632.0
2026-01-11,585840779,2,0.0,2.0,1176.0
2026-01-11,585840780,2,0.0,2.0,977.0
2026-01-11,585840782,3,1.0,2.0,1000.0
2026-01-11,585840783,2,1.0,1.0,950.0
2026-01-11,649988707,4,0.0,4.0,2100.0
2026-01-11,681642682,2,0.0,2.0,2100.0
2026-01-11,724729234,1,0.0,1.0,2160.0
2026-01-12,218456964,2,0.0,2.0,401.0
2026-01-12,219033581,8,0.0,8.0,1734.4444444444443
2026-01-12,219037028,3,0.0,3.0,1995.3333333333333
2026-01-12,220783118,2,0.0,2.0,1976.5
2026-01-12,220783121,4,0.0,4.0,2090.0
2026-01-12,220783128,6,0.0,6.0,1960.0
2026-01-12,220796910,4,0.0,4.0,1085.0
2026-01-12,220796916,11,0.0,11.0,1184.0
2026-01-12,220796924,8,0.0,8.0,1108.25
2026-01-12,220796929,6,0.0,6.0,1052.0633333333333
2026-01-12,221216505,3,0.0,3.0,1861.0
2026-01-12,221216935,4,0.0,4.0,1858.0
2026-01-12,221217363,3,0.0,3.0,1139.0
2026-01-12,223302777,7,0.0,7.0,1076.1557142857143
2026-01-12,223611903,2,0.0,2.0,1680.0
2026-01-12,223615358,3,0.0,3.0,1865.0
2026-01-12,225505021,1,0.0,1.0,540.0
2026-01-12,247803776,2,0.0,2.0,986.175
2026-01-12,248166626,21,1.0,20.0,1670.5080952380952
2026-01-12,248173261,13,1.0,12.0,1506.5223076923078
2026-01-12,248591628,4,0.0,4.0,1752.0
2026-01-12,248639013,21,0.0,21.0,1783.3866666666668
2026-01-12,251889892,2,0.0,2.0,1523.0
2026-01-12,251889894,2,0.0,2.0,1955.0
2026-01-12,253237666,5,0.0,5.0,2030.0
2026-01-12,258834337,49,1.0,48.0,1066.8310204081633
2026-01-12,258834339,3,0.0,3.0,1118.0
2026-01-12,258836990,40,1.0,39.0,1059.7935
2026-01-12,258836991,1,0.0,1.0,1702.0
2026-01-12,258850894,31,1.0,30.0,665.9948387096774
2026-01-12,262595711,17,0.0,17.0,1146.1164705882352
2026-01-12,262596137,5,0.0,5.0,1189.0
2026-01-12,266671578,1,0.0,1.0,1147.0
2026-01-12,273080437,1,0.0,1.0,1130.0
2026-01-12,278278778,11,0.0,11.0,2034.9963636363636
2026-01-12,278837544,1,0.0,1.0,1187.0
2026-01-12,278837827,1,0.0,1.0,980.0
2026-01-12,279007387,1,0.0,1.0,1925.0
2026-01-12,296818633,7,2.0,5.0,1158.9757142857143
2026-01-12,300294506,11,0.0,11.0,1524.3154545454547
2026-01-12,300294507,8,1.0,7.0,1257.70875
2026-01-12,331575070,1,1.0,0.0,882.0
2026-01-12,331575074,2,0.0,2.0,1039.75
2026-01-12,337308569,8,0.0,8.0,1519.25
2026-01-12,366760796,1,0.0,1.0,431.0
2026-01-12,366813884,9,2.0,7.0,396.01666666666665
2026-01-12,366813891,1,0.0,1.0,429.0
2026-01-12,366813893,3,0.0,3.0,448.0
2026-01-12,366813897,2,0.0,2.0,372.0
2026-01-12,366822992,4,1.0,3.0,410.0
2026-01-12,366822994,1,0.0,1.0,416.0
2026-01-12,366822996,4,0.0,4.0,494.7375
2026-01-12,370413854,1,0.0,1.0,926.0
2026-01-12,377242345,6,0.0,6.0,529.0483333333333
2026-01-12,384494968,3,0.0,3.0,750.0
2026-01-12,384494969,2,0.0,2.0,798.0
2026-01-12,412079857,3,0.0,3.0,591.8466666666667
2026-01-12,444461581,13,0.0,13.0,1887.9376923076923
2026-01-12,467007550,2,0.0,2.0,1539.95
2026-01-12,468506772,2,0.0,2.0,1602.0
2026-01-12,471342171,4,0.0,4.0,2928.0
2026-01-12,474397318,20,1.0,19.0,1785.014
2026-01-12,474629420,9,3.0,6.0,1755.0
2026-01-12,475748707,2,0.0,2.0,1601.0
2026-01-12,475759397,16,0.0,16.0,1803.0
2026-01-12,488493915,4,0.0,4.0,2097.875
2026-01-12,504801009,11,4.0,7.0,870.8308333333333
2026-01-12,516856408,20,1.0,19.0,2326.9775
2026-01-12,516856409,1,0.0,1.0,1846.0
2026-01-12,528912182,35,1.0,34.0,1136.7134285714285
2026-01-12,528912186,40,1.0,39.0,997.784
2026-01-12,528912198,13,0.0,13.0,536.0015384615385
2026-01-12,541096165,1,0.0,1.0,2242.0
2026-01-12,541096166,1,1.0,0.0,2280.0
2026-01-12,541096167,4,1.0,3.0,1740.0
2026-01-12,549254419,15,0.0,15.0,1632.1013333333333
2026-01-12,585840782,1,1.0,0.0,1000.0
2026-01-12,585840783,3,0.0,3.0,949.9900000000001
2026-01-12,649988707,10,0.0,10.0,2100.141
2026-01-12,681642682,1,0.0,1.0,2000.0
2026-01-12,724729234,4,0.0,4.0,2160.0
2026-01-13,219033581,5,0.0,5.0,1958.0
2026-01-13,219037028,3,0.0,3.0,1995.3333333333333
2026-01-13,220783118,7,0.0,7.0,2040.0
2026-01-13,220783121,1,1.0,0.0,2090.0
2026-01-13,220783128,11,0.0,11.0,1960.0
2026-01-13,220796910,3,1.0,2.0,1085.0
2026-01-13,220796916,29,0.0,29.0,1183.9924137931034
2026-01-13,220796924,18,0.0,18.0,1115.9977777777776
2026-01-13,220796929,7,0.0,7.0,1052.0
2026-01-13,221216505,1,0.0,1.0,1861.13
2026-01-13,221216935,2,0.0,2.0,1777.895
2026-01-13,221217363,4,0.0,4.0,1139.0
2026-01-13,223302777,9,0.0,9.0,1076.0
2026-01-13,223611903,1,0.0,1.0,1680.0
2026-01-13,223615358,3,0.0,3.0,1865.0600000000002
2026-01-13,247803776,5,0.0,5.0,821.725
2026-01-13,248166626,16,1.0,15.0,1680.3125
2026-01-13,248173261,12,2.0,10.0,1524.0649999999998
2026-01-13,248591628,6,0.0,6.0,1770.3333333333333
2026-01-13,248591629,3,0.0,3.0,1512.0
2026-01-13,248639013,25,2.0,23.0,1569.8552
2026-01-13,251889892,5,0.0,5.0,1514.0
2026-01-13,251889894,3,3.0,0.0,1955.0
2026-01-13,253236688,4,1.0,3.0,2016.0225
2026-01-13,253237666,14,0.0,14.0,2021.1121428571428
2026-01-13,258834337,53,3.0,50.0,1024.1237735849056
2026-01-13,258834339,2,0.0,2.0,1118.0
2026-01-13,258836990,49,1.0,48.0,1078.5802040816327
2026-01-13,258836991,3,0.0,3.0,1441.3333333333333
2026-01-13,258850894,22,0.0,22.0,668.5454545454545
2026-01-13,262595711,14,1.0,13.0,1119.357142857143
2026-01-13,262596137,9,0.0,9.0,1103.0
2026-01-13,262596138,2,0.0,2.0,1665.505
2026-01-13,278278778,9,0.0,9.0,1831.5
2026-01-13,278837827,2,0.0,2.0,980.0
2026-01-13,279005801,1,0.0,1.0,1925.0
2026-01-13,296818633,8,0.0,8.0,1159.0
2026-01-13,300294506,4,0.0,4.0,1537.8675
2026-01-13,300294507,8,1.0,7.0,1267.375
2026-01-13,331575073,1,1.0,0.0,1048.0
2026-01-13,331575074,1,0.0,1.0,1039.44
2026-01-13,331575075,2,0.0,2.0,1046.725
2026-01-13,337308569,8,0.0,8.0,1493.5
2026-01-13,366760796,2,0.0,2.0,431.0
2026-01-13,366760798,1,0.0,1.0,421.0
2026-01-13,366813879,2,0.0,2.0,752.0
2026-01-13,366813884,7,1.0,6.0,396.0
2026-01-13,366813891,1,0.0,1.0,429.0
2026-01-13,366822992,3,0.0,3.0,403.1666666666667
2026-01-13,366822996,5,0.0,5.0,500.91400000000004
2026-01-13,370413854,2,0.0,2.0,926.0
2026-01-13,377242345,13,0.0,13.0,529.0669230769231
2026-01-13,377242549,1,1.0,0.0,902.0
2026-01-13,384494968,3,1.0,2.0,750.0
2026-01-13,384494969,1,0.0,1.0,798.0
2026-01-13,412079857,1,0.0,1.0,592.0
2026-01-13,444461581,19,0.0,19.0,1492.167894736842
2026-01-13,467007550,3,0.0,3.0,1540.0
2026-01-13,468506772,1,0.0,1.0,1602.0
2026-01-13,468506773,1,0.0,1.0,1785.0
2026-01-13,471342171,6,0.0,6.0,2928.0
2026-01-13,474397318,26,2.0,24.0,1510.3692307692306
2026-01-13,474629420,14,2.0,12.0,1748.560714285714
2026-01-13,475748707,3,0.0,3.0,1601.0
2026-01-13,475759397,14,0.0,14.0,1803.0
2026-01-13,504801009,17,1.0,16.0,955.8811764705882
2026-01-13,516856408,23,0.0,23.0,2327.0
2026-01-13,516856409,4,1.0,3.0,0.0
2026-01-13,528912182,23,1.0,22.0,1058.51875
2026-01-13,528912186,33,0.0,33.0,1031.0024242424242
2026-01-13,528912198,10,0.0,10.0,542.7
2026-01-13,541096165,4,1.0,3.0,2242.0
2026-01-13,541096166,4,1.0,3.0,2279.9674999999997
2026-01-13,541096167,4,1.0,3.0,1740.0
2026-01-13,549254419,14,1.0,13.0,1632.0085714285713
2026-01-13,585840780,4,0.0,4.0,977.0
2026-01-13,585840782,3,0.0,3.0,1000.0
2026-01-13,585840783,1,0.0,1.0,950.01
2026-01-13,649988707,8,0.0,8.0,2087.5
2026-01-13,724729234,3,0.0,3.0,2160.0
2026-01-14,218467926,1,0.0,1.0,516.0
2026-01-14,219033581,10,0.0,10.0,1958.0
2026-01-14,219037028,1,0.0,1.0,2009.0
2026-01-14,220783118,4,0.0,4.0,1976.5
2026-01-14,220783121,4,0.0,4.0,2089.985
2026-01-14,220783128,7,0.0,7.0,1960.0057142857145
2026-01-14,220783129,2,0.0,2.0,1924.0
2026-01-14,220796910,2,0.0,2.0,1085.0
2026-01-14,220796916,5,0.0,5.0,1184.0
2026-01-14,220796924,16,1.0,15.0,1115.99875
2026-01-14,220796929,9,1.0,8.0,1052.0422222222223
2026-01-14,221216505,2,0.0,2.0,1861.0
2026-01-14,221216935,3,0.0,3.0,1858.0
2026-01-14,221217363,5,0.0,5.0,1138.978
2026-01-14,223302777,9,0.0,9.0,1075.98
2026-01-14,223611903,1,0.0,1.0,1680.0
2026-01-14,223615358,2,0.0,2.0,1865.0
2026-01-14,247803776,6,1.0,5.0,986.0
2026-01-14,248166626,23,4.0,19.0,1701.7391304347825
2026-01-14,248173261,9,1.0,8.0,1541.111111111111
2026-01-14,248591628,3,1.0,2.0,1825.3333333333333
2026-01-14,248639013,18,0.0,18.0,1722.9122222222222
2026-01-14,251889892,6,0.0,6.0,1515.5
2026-01-14,251889894,3,0.0,3.0,1927.0
2026-01-14,253236688,3,0.0,3.0,2016.0
2026-01-14,253237666,7,1.0,6.0,2030.0
2026-01-14,258834337,49,2.0,47.0,1041.3238775510204
2026-01-14,258834339,2,0.0,2.0,1118.0
2026-01-14,258836990,30,1.0,29.0,1032.0767741935483
2026-01-14,258836991,5,0.0,5.0,1389.44
2026-01-14,258850894,24,0.0,24.0,666.0166666666667
2026-01-14,262595711,13,0.0,13.0,1119.6138461538462
2026-01-14,262596137,15,0.0,15.0,1016.9706666666666
2026-01-14,262596138,6,0.0,6.0,1297.5
2026-01-14,266671578,2,0.0,2.0,1146.9850000000001
2026-01-14,278278778,6,0.0,6.0,2016.6666666666667
2026-01-14,278837827,3,0.0,3.0,980.0
2026-01-14,279005801,1,0.0,1.0,1925.0
2026-01-14,296818633,8,0.0,8.0,1159.0
2026-01-14,300294506,6,1.0,5.0,1569.1666666666667
2026-01-14,300294507,9,2.0,7.0,1315.6666666666667
2026-01-14,315032004,2,0.0,2.0,860.0
2026-01-14,331575074,2,0.0,2.0,1040.0
2026-01-14,337308569,12,0.0,12.0,1549.335
2026-01-14,366760796,1,0.0,1.0,431.0
2026-01-14,366813884,7,0.0,7.0,396.0
2026-01-14,366813891,2,0.0,2.0,429.0
2026-01-14,366822992,7,0.0,7.0,410.0
2026-01-14,366822994,1,0.0,1.0,416.0
2026-01-14,366822996,4,0.0,4.0,494.63
2026-01-14,377242345,9,0.0,9.0,529.0
2026-01-14,384494968,1,0.0,1.0,750.0
2026-01-14,384494969,1,1.0,0.0,798.0
2026-01-14,412079857,1,0.0,1.0,592.0
2026-01-14,444461581,20,1.0,19.0,1904.078
2026-01-14,462870185,1,0.0,1.0,851.0
2026-01-14,467007550,1,0.0,1.0,1540.0
2026-01-14,468506772,3,0.0,3.0,1602.0
2026-01-14,468506773,2,0.0,2.0,1785.0
2026-01-14,471342171,7,0.0,7.0,2928.0
2026-01-14,474397318,30,0.0,30.0,1784.9863333333333
2026-01-14,474629420,10,0.0,10.0,1745.989
2026-01-14,475748707,2,0.0,2.0,1601.0
2026-01-14,475759397,20,1.0,19.0,1802.9689999999998
2026-01-14,504801009,17,0.0,17.0,950.0
2026-01-14,516856408,21,3.0,18.0,2326.9785714285717
2026-01-14,516856409,4,0.0,4.0,1846.0
2026-01-14,528912182,26,5.0,21.0,992.2562962962962
2026-01-14,528912186,45,3.0,42.0,997.8666666666667
2026-01-14,528912198,11,0.0,11.0,548.1918181818181
2026-01-14,541096166,3,0.0,3.0,2280.0
2026-01-14,541096167,2,0.0,2.0,1739.9299999999998
2026-01-14,549254419,17,0.0,17.0,1632.0929411764707
2026-01-14,585840779,2,0.0,2.0,1176.0
2026-01-14,585840780,3,0.0,3.0,977.0
2026-01-14,585840782,3,1.0,2.0,1000.0
2026-01-14,585840783,4,1.0,3.0,949.9925000000001
2026-01-14,649988707,8,0.0,8.0,2100.0
2026-01-14,681642682,3,0.0,3.0,2100.0
2026-01-15,218456964,2,0.0,2.0,401.0
2026-01-15,219033581,8,0.0,8.0,1944.5
2026-01-15,219037028,3,0.0,3.0,1995.3333333333333
2026-01-15,220450949,1,0.0,1.0,348.0
2026-01-15,220783118,9,0.0,9.0,2011.7777777777778
2026-01-15,220783121,4,0.0,4.0,2089.985
2026-01-15,220783128,2,0.0,2.0,1960.0
2026-01-15,220796910,3,0.0,3.0,1085.0
2026-01-15,220796916,26,2.0,24.0,1198.7649999999999
2026-01-15,220796924,8,1.0,7.0,1115.9975
2026-01-15,220796929,3,0.0,3.0,1052.0
2026-01-15,221216505,1,0.0,1.0,1861.0
2026-01-15,221216935,1,0.0,1.0,1858.0
2026-01-15,221217363,2,0.0,2.0,1139.0
2026-01-15,223302777,5,1.0,4.0,1076.0
2026-01-15,223611282,1,0.0,1.0,433.0
2026-01-15,223611903,1,0.0,1.0,1680.0
2026-01-15,223615358,4,0.0,4.0,1865.0
2026-01-15,247803776,4,0.0,4.0,788.8
2026-01-15,248166626,20,0.0,20.0,1712.0
2026-01-15,248173261,21,1.0,20.0,1549.672380952381
2026-01-15,248591628,4,1.0,3.0,1770.75
2026-01-15,248591629,2,0.0,2.0,2058.0
2026-01-15,248639012,1,0.0,1.0,1431.0
2026-01-15,248639013,29,1.0,28.0,1702.0553333333335
2026-01-15,248639014,1,0.0,1.0,1485.0
2026-01-15,251889892,5,0.0,5.0,1577.0
2026-01-15,251889894,4,1.0,3.0,1987.25
2026-01-15,253236688,6,0.0,6.0,1984.0
2026-01-15,253237666,12,0.0,12.0,2050.4641666666666
2026-01-15,258834337,41,1.0,40.0,985.3319512195122
2026-01-15,258834339,1,0.0,1.0,1118.0
2026-01-15,258836990,37,2.0,35.0,1093.5675675675675
2026-01-15,258836991,5,0.0,5.0,920.01
2026-01-15,258850894,24,0.0,24.0,639.376
2026-01-15,258850896,1,0.0,1.0,770.0
2026-01-15,262595711,8,0.0,8.0,1116.0
2026-01-15,262596137,15,0.0,15.0,1123.9313333333334
2026-01-15,262596138,16,0.0,16.0,947.819375
2026-01-15,278278778,9,0.0,9.0,2022.7777777777778
2026-01-15,278837827,2,1.0,1.0,980.0
2026-01-15,279005801,1,0.0,1.0,1925.0
2026-01-15,279007387,2,0.0,2.0,1925.0
2026-01-15,296818633,7,0.0,7.0,1159.0
2026-01-15,300294506,6,0.0,6.0,1693.8333333333333
2026-01-15,300294507,5,0.0,5.0,1346.6299999999999
2026-01-15,315032004,2,0.0,2.0,860.0
2026-01-15,337308569,3,2.0,1.0,1562.3333333333333
2026-01-15,366760796,1,0.0,1.0,431.0
2026-01-15,366813884,5,0.0,5.0,396.0
2026-01-15,366813885,1,0.0,1.0,425.0
2026-01-15,366813891,2,0.0,2.0,429.0
2026-01-15,366822992,5,0.0,5.0,409.878
2026-01-15,366822994,2,0.0,2.0,416.195
2026-01-15,366822996,1,0.0,1.0,250.5
2026-01-15,370413854,1,0.0,1.0,926.0
2026-01-15,377242345,12,0.0,12.0,529.0
2026-01-15,384494968,3,1.0,2.0,833.3333333333334
2026-01-15,384494969,1,0.0,1.0,798.0
2026-01-15,412079857,1,0.0,1.0,592.0
2026-01-15,444461581,19,2.0,17.0,1904.0273684210524
2026-01-15,455392688,1,0.0,1.0,475.0
2026-01-15,467007550,2,0.0,2.0,1539.95
2026-01-15,468506772,3,0.0,3.0,1602.05
2026-01-15,468506773,2,1.0,1.0,1785.0
2026-01-15,471342171,4,0.0,4.0,2928.0
2026-01-15,474397318,27,0.0,27.0,1784.9851851851852
2026-01-15,474629420,15,0.0,15.0,1755.0566666666666
2026-01-15,475748707,2,0.0,2.0,1600.7649999999999
2026-01-15,475759397,22,2.0,20.0,1802.9477272727272
2026-01-15,488493915,2,0.0,2.0,2098.0
2026-01-15,504801009,12,1.0,11.0,954.1641666666666
2026-01-15,516856408,23,2.0,21.0,2326.97
2026-01-15,528912182,34,1.0,33.0,1009.1008823529412
2026-01-15,528912186,20,0.0,20.0,963.3415000000001
2026-01-15,528912198,16,1.0,15.0,566.75125
2026-01-15,541096165,3,0.0,3.0,2242.0
2026-01-15,541096166,5,0.0,5.0,2280.0
2026-01-15,541096167,6,0.0,6.0,1740.0116666666665
2026-01-15,549254419,14,0.0,14.0,1632.0042857142857
2026-01-15,585840780,2,0.0,2.0,976.825
2026-01-15,585840782,3,0.0,3.0,933.3333333333334
2026-01-15,585840783,1,0.0,1.0,950.0
2026-01-15,649988707,4,0.0,4.0,2075.0
2026-01-15,681642682,3,0.0,3.0,2099.97
2026-01-15,724729234,4,0.0,4.0,2160.0025
2026-01-16,218456964,3,0.0,3.0,401.0
2026-01-16,218467926,1,0.0,1.0,515.87
2026-01-16,219033581,5,0.0,5.0,1947.2
2026-01-16,219037028,3,0.0,3.0,1995.3333333333333
2026-01-16,220783118,5,1.0,4.0,2040.0
2026-01-16,220783121,2,0.0,2.0,2090.0
2026-01-16,220783128,6,0.0,6.0,1960.0
2026-01-16,220783129,2,0.0,2.0,1924.0
2026-01-16,220796910,3,0.0,3.0,1085.0
2026-01-16,220796916,22,1.0,21.0,1236.3518181818183
2026-01-16,220796924,23,1.0,22.0,1116.0
2026-01-16,220796929,5,0.0,5.0,1052.06
2026-01-16,221216505,1,0.0,1.0,1861.0
2026-01-16,221216935,3,0.0,3.0,1858.0
2026-01-16,221217363,7,0.0,7.0,1139.0
2026-01-16,223302777,4,0.0,4.0,1076.0
2026-01-16,223615358,3,0.0,3.0,1865.0
2026-01-16,247803776,7,0.0,7.0,986.0971428571429
2026-01-16,248166626,20,1.0,19.0,1715.9334999999999
2026-01-16,248173261,13,2.0,11.0,1580.076923076923
2026-01-16,248591628,4,0.0,4.0,1770.75
2026-01-16,248591629,1,1.0,0.0,2100.0
2026-01-16,248639013,20,1.0,19.0,1756.3474999999999
2026-01-16,251889892,1,1.0,0.0,1658.0
2026-01-16,251889894,1,0.0,1.0,1998.0
2026-01-16,253236688,5,0.0,5.0,1977.632
2026-01-16,253237666,12,0.0,12.0,2081.25
2026-01-16,258834337,44,0.0,44.0,988.9940909090909
2026-01-16,258836990,31,1.0,30.0,1049.785625
2026-01-16,258836991,4,0.0,4.0,920.0
2026-01-16,258850894,16,0.0,16.0,665.995625
2026-01-16,262595711,10,0.0,10.0,1116.0
2026-01-16,262595712,2,2.0,0.0,1726.0
2026-01-16,262596137,12,0.0,12.0,1017.1025
2026-01-16,262596138,10,0.0,10.0,976.5
2026-01-16,266671578,1,0.0,1.0,1147.0
2026-01-16,278278778,6,0.0,6.0,1998.3333333333333
2026-01-16,278837827,2,0.0,2.0,980.0
2026-01-16,296818633,6,0.0,6.0,1159.01
2026-01-16,300294506,3,0.0,3.0,1725.0
2026-01-16,300294507,8,0.0,8.0,1397.875
2026-01-16,331575074,1,1.0,0.0,1039.82
2026-01-16,337308569,3,1.0,2.0,1579.6666666666667
2026-01-16,366813884,5,0.0,5.0,396.0
2026-01-16,366813891,2,0.0,2.0,429.0
2026-01-16,366813893,2,0.0,2.0,448.0
2026-01-16,366813897,1,0.0,1.0,372.0
2026-01-16,366822992,7,0.0,7.0,410.0
2026-01-16,366822996,2,0.0,2.0,501.0
2026-01-16,370413854,2,0.0,2.0,926.0
2026-01-16,377242343,1,0.0,1.0,425.0
2026-01-16,377242345,10,0.0,10.0,529.087
2026-01-16,384494968,2,1.0,1.0,750.0
2026-01-16,384494969,2,0.0,2.0,798.0
2026-01-16,412077130,1,0.0,1.0,534.0
2026-01-16,412079857,1,0.0,1.0,592.0
2026-01-16,444461581,18,4.0,14.0,1886.5683333333336
2026-01-16,467007550,1,0.0,1.0,1540.0
2026-01-16,468506772,3,0.0,3.0,1602.05
2026-01-16,471342171,5,0.0,5.0,2928.432
2026-01-16,474397318,26,3.0,23.0,1784.9476923076923
2026-01-16,474629420,15,2.0,13.0,1748.9966666666667
2026-01-16,475748707,2,0.0,2.0,1601.0
2026-01-16,475759397,17,1.0,16.0,1702.7694444444444
2026-01-16,480012919,1,0.0,1.0,972.0
2026-01-16,488493915,1,0.0,1.0,2098.0
2026-01-16,504801009,16,0.0,16.0,950.00125
2026-01-16,516856408,34,0.0,34.0,2326.9602941176468
2026-01-16,516856409,2,0.0,2.0,1846.0
2026-01-16,528912182,17,0.0,17.0,1021.9964705882352
2026-01-16,528912186,20,0.0,20.0,877.8995238095238
2026-01-16,528912198,11,0.0,11.0,623.7290909090909
2026-01-16,541096165,2,0.0,2.0,2242.0
2026-01-16,541096166,2,0.0,2.0,2280.0
2026-01-16,541096167,1,0.0,1.0,1739.86
2026-01-16,549254419,16,0.0,16.0,1632.0
2026-01-16,585840779,2,0.0,2.0,1176.0
2026-01-16,585840780,2,0.0,2.0,977.0
2026-01-16,585840782,1,1.0,0.0,900.0
2026-01-16,585840783,1,0.0,1.0,950.0
2026-01-16,649988707,5,0.0,5.0,2100.0
2026-01-16,681642682,1,0.0,1.0,2100.0
2026-01-16,715890127,1,0.0,1.0,1960.0
2026-01-16,724729234,4,0.0,4.0,2090.0
2026-01-17,219033581,6,1.0,5.0,1913.0
2026-01-17,219037028,3,0.0,3.0,2009.0
2026-01-17,220783118,9,0.0,9.0,2040.117777777778
2026-01-17,220783121,7,0.0,7.0,2090.0
2026-01-17,220783128,2,0.0,2.0,1960.0
2026-01-17,220783129,2,0.0,2.0,1924.0
2026-01-17,220796910,5,0.0,5.0,1085.0
2026-01-17,220796916,12,0.0,12.0,1234.6766666666665
2026-01-17,220796924,22,0.0,22.0,1116.0
2026-01-17,220796929,7,0.0,7.0,1052.0
2026-01-17,220796932,1,0.0,1.0,1500.0
2026-01-17,221216505,3,0.0,3.0,1861.0
2026-01-17,221216935,1,0.0,1.0,1858.44
2026-01-17,221217363,14,1.0,13.0,1139.0
2026-01-17,223302777,5,0.0,5.0,1213.022
2026-01-17,223615358,2,0.0,2.0,1865.0
2026-01-17,247803776,10,1.0,9.0,896.3927272727273
2026-01-17,248166626,17,0.0,17.0,1638.4444444444443
2026-01-17,248173261,13,2.0,11.0,1606.5961538461538
2026-01-17,248591628,3,0.0,3.0,1862.0
2026-01-17,248591629,1,0.0,1.0,2100.0
2026-01-17,248639013,13,0.0,13.0,1799.2007692307693
2026-01-17,248639014,1,0.0,1.0,1485.0
2026-01-17,251889892,6,0.0,6.0,1590.5
2026-01-17,251889894,1,0.0,1.0,1998.0
2026-01-17,253236688,1,0.0,1.0,1968.0
2026-01-17,253237666,20,0.0,20.0,2122.25
2026-01-17,258834337,43,4.0,39.0,991.3962790697675
2026-01-17,258836990,37,0.0,37.0,1073.4845945945947
2026-01-17,258836991,1,0.0,1.0,920.0
2026-01-17,258850894,30,0.0,30.0,677.098
2026-01-17,262595711,8,0.0,8.0,1116.0
2026-01-17,262595712,1,0.0,1.0,1726.0
2026-01-17,262596137,12,0.0,12.0,952.5
2026-01-17,262596138,14,0.0,14.0,900.0
2026-01-17,273080436,1,0.0,1.0,1069.0
2026-01-17,273080437,1,0.0,1.0,807.0
2026-01-17,278278778,5,0.0,5.0,1695.8266666666666
2026-01-17,278837827,6,0.0,6.0,995.1666666666666
2026-01-17,296818633,6,0.0,6.0,1159.0383333333332
2026-01-17,300294506,2,0.0,2.0,1725.0
2026-01-17,300294507,8,0.0,8.0,1538.0
2026-01-17,315032004,3,0.0,3.0,860.04
2026-01-17,316614621,1,0.0,1.0,520.0
2026-01-17,331575074,2,0.0,2.0,1336.795
2026-01-17,337308569,7,1.0,6.0,1508.4285714285713
2026-01-17,366760796,1,0.0,1.0,431.0
2026-01-17,366813879,1,0.0,1.0,752.0
2026-01-17,366813884,2,0.0,2.0,396.0
2026-01-17,366813885,1,0.0,1.0,425.0
2026-01-17,366813891,2,0.0,2.0,428.815
2026-01-17,366813893,1,0.0,1.0,448.0
2026-01-17,366813897,1,0.0,1.0,372.0
2026-01-17,366822992,5,0.0,5.0,405.9
2026-01-17,366822994,2,0.0,2.0,405.6
